BWI-DEL,30665,2,1613.9474,10869,BWI,DEL,US,IN,3854,international
KIX-LAX,30564,2,1608.6316,10873,KIX,LAX,JP,US,3855,international
EDI-ORD,30554,6,1608.1052,10875,EDI,ORD,GB,US,3856,international
EWR-MEM,30529,8,1606.7894,10878,EWR,MEM,US,US,3857,domestic
RSW-DEN,30515,9,1606.0526,10879,RSW,DEN,US,US,3858,domestic
IAD-RSW,30414,5,1600.7368,10885,IAD,RSW,US,US,3859,domestic
RDU-PUJ,30085,12,1583.421,10894,RDU,PUJ,US,DO,3860,international
JFK-HKT,30084,6,1583.3684,10895,JFK,HKT,US,TH,3861,international
HYD-CLE,30049,3,1581.5264,10897,HYD,CLE,IN,US,3862,international
LAX-CTG,30046,9,1581.3684,10899,LAX,CTG,US,CO,3863,international
MCO-YUL,30042,8,1581.1578,10900,MCO,YUL,US,CA,3864,international
DFW-BKK,30032,5,1580.6316,10901,DFW,BKK,US,TH,3865,international
SYR-JFK,29959,3,1576.7894,10902,SYR,JFK,US,US,3866,domestic
MCO-PTY,29916,7,1574.5264,10905,MCO,PTY,US,PA,3867,international
DCA-ACC,29903,6,1573.8422,10906,DCA,ACC,US,GH,3868,international
MIA-SJC,29842,2,1570.6316,10911,MIA,SJC,US,US,3869,domestic
LGA-SDF,29805,8,1568.6842,10914,LGA,SDF,US,US,3870,domestic
BOS-HYD,29604,6,1558.1052,10921,BOS,HYD,US,IN,3871,international
CCU-DFW,29396,3,1547.1578,10929,CCU,DFW,IN,US,3872,international
CCU-BOS,29393,3,1547.0,10930,CCU,BOS,IN,US,3873,international
BSB-MCO,29321,8,1543.2106,10932,BSB,MCO,BR,US,3874,international
JFK-ABQ,29286,4,1541.3684,10935,JFK,ABQ,US,US,3875,domestic
STL-TPA,29242,9,1539.0526,10937,STL,TPA,US,US,3876,domestic
CLE-SAN,29214,12,1537.579,10939,CLE,SAN,US,US,3877,domestic
BCN-LAS,29095,11,1531.3158,10945,BCN,LAS,ES,US,3878,international
PIT-BNA,29066,13,1529.7894,10946,PIT,BNA,US,US,3879,domestic
ORD-CTG,29061,11,1529.5264,10947,ORD,CTG,US,CO,3880,international
HYD-PHX,29058,3,1529.3684,10948,HYD,PHX,IN,US,3881,international
AUS-PVR,29031,11,1527.9474,10951,AUS,PVR,US,MX,3882,international
EWR-ANC,28964,7,1524.421,10955,EWR,ANC,US,US,3883,domestic
BOM-CVG,28918,3,1522.0,10957,BOM,CVG,IN,US,3884,international
SAN-HND,28787,4,1515.1052,10963,SAN,HND,US,JP,3885,international
IAH-MCI,28729,8,1512.0526,10965,IAH,MCI,US,US,3886,domestic
SEA-CLT,28689,9,1509.9474,10967,SEA,CLT,US,US,3887,domestic
BOM-BUF,28639,3,1507.3158,10969,BOM,BUF,IN,US,3888,international
JFK-LYS,28427,6,1496.1578,10981,JFK,LYS,US,FR,3889,international
EWR-BZN,28418,8,1495.6842,10983,EWR,BZN,US,US,3890,domestic
NRT-DFW,28417,6,1495.6316,10984,NRT,DFW,JP,US,3891,international
SEA-BLR,28316,4,1490.3158,10989,SEA,BLR,US,IN,3892,international
FCO-ATL,28098,11,1478.8422,10999,FCO,ATL,IT,US,3893,international
DFW-TLV,28091,8,1478.4736,11002,DFW,TLV,US,IL,3894,international
AMD-ATL,28081,3,1477.9474,11003,AMD,ATL,IN,US,3895,international
SEA-MKE,27948,6,1470.9474,11007,SEA,MKE,US,US,3896,domestic
PUJ-MIA,27890,3,1467.8948,11010,PUJ,MIA,DO,US,3897,international
YYZ-CLT,27754,7,1460.7368,11021,YYZ,CLT,CA,US,3898,international
BNA-SNA,27736,3,1459.7894,11023,BNA,SNA,US,US,3899,domestic
SYD-SJC,27718,1,1458.8422,11024,SYD,SJC,AU,US,3900,international
HYD-MCI,27677,3,1456.6842,11025,HYD,MCI,IN,US,3901,international
SAT-SNA,27618,5,1453.579,11026,SAT,SNA,US,US,3902,domestic
BOM-ROC,27532,3,1449.0526,11028,BOM,ROC,IN,US,3903,international
YUL-TPA,27330,13,1438.421,11035,YUL,TPA,CA,US,3904,international
DEL-RDU,27305,3,1437.1052,11038,DEL,RDU,IN,US,3905,international
SEA-HYD,27290,5,1436.3158,11040,SEA,HYD,US,IN,3906,international
DFW-JAX,27236,9,1433.4736,11043,DFW,JAX,US,US,3907,domestic
HYD-CLT,27229,3,1433.1052,11044,HYD,CLT,IN,US,3908,international
BLR-LAS,26896,3,1415.579,11057,BLR,LAS,IN,US,3909,international
DEL-SAN,26872,3,1414.3158,11060,DEL,SAN,IN,US,3910,international
LAX-OMA,26841,5,1412.6842,11063,LAX,OMA,US,US,3911,domestic
MKE-TPA,26796,9,1410.3158,11064,MKE,TPA,US,US,3912,domestic
PDX-LIH,26725,11,1406.579,11067,PDX,LIH,US,US,3913,domestic
ORD-MAN,26678,6,1404.1052,11071,ORD,MAN,US,GB,3914,international
DEL-MSP,26607,3,1400.3684,11073,DEL,MSP,IN,US,3915,international
DEN-LIS,26536,10,1396.6316,11077,DEN,LIS,US,PT,3916,international
MCI-PHL,26514,8,1395.4736,11078,MCI,PHL,US,US,3917,domestic
BOM-CLT,26461,3,1392.6842,11082,BOM,CLT,IN,US,3918,international
SJU-MDE,26339,11,1386.2632,11085,SJU,MDE,US,CO,3919,international
MCO-DEL,26285,8,1383.421,11089,MCO,DEL,US,IN,3920,international
JAX-PHL,26237,8,1380.8948,11091,JAX,PHL,US,US,3921,domestic
IAH-MNL,26167,4,1377.2106,11096,IAH,MNL,US,PH,3922,international
FRA-HNL,26153,9,1376.4736,11099,FRA,HNL,DE,US,3923,international
LAS-GRU,26048,3,1370.9474,11101,LAS,GRU,US,BR,3924,international
ATL-BNA,26018,9,1369.3684,11103,ATL,BNA,US,US,3925,domestic
ATL-KIN,25995,13,1368.1578,11104,ATL,KIN,US,JM,3926,international
BTV-LGA,25651,5,1350.0526,11120,BTV,LGA,US,US,3927,domestic
YVR-MIA,25632,3,1349.0526,11123,YVR,MIA,CA,US,3928,international
PHL-HOU,25601,4,1347.421,11124,PHL,HOU,US,US,3929,domestic
HYD-RDU,25591,3,1346.8948,11125,HYD,RDU,IN,US,3930,international
SMF-PVR,25416,11,1337.6842,11134,SMF,PVR,US,MX,3931,international
YQB-FLL,25308,7,1332.0,11141,YQB,FLL,CA,US,3932,international
LAS-MCI,25211,6,1326.8948,11142,LAS,MCI,US,US,3933,domestic
DTW-ICN,25193,4,1325.9474,11143,DTW,ICN,US,KR,3934,international
PHX-YVR,25154,8,1323.8948,11148,PHX,YVR,US,CA,3935,international
SJC-SJO,25148,4,1323.579,11149,SJC,SJO,US,CR,3936,international
AUS-MSP,25122,9,1322.2106,11150,AUS,MSP,US,US,3937,domestic
DEN-OKC,25088,4,1320.421,11151,DEN,OKC,US,US,3938,domestic
BLR-MSP,25038,3,1317.7894,11154,BLR,MSP,IN,US,3939,international
DEL-DEN,25000,3,1315.7894,11159,DEL,DEN,IN,US,3940,international
HAN-LAX,24968,2,1314.1052,11160,HAN,LAX,VN,US,3941,international
SFO-ARN,24933,6,1312.2632,11161,SFO,ARN,US,SE,3942,international
DEL-LAS,24928,4,1312.0,11162,DEL,LAS,IN,US,3943,international
CVG-SAN,24925,11,1311.8422,11163,CVG,SAN,US,US,3944,domestic
BOM-MIA,24862,2,1308.5264,11171,BOM,MIA,IN,US,3945,international
DFW-SYD,24857,2,1308.2632,11172,DFW,SYD,US,AU,3946,international
EWR-FLR,24689,3,1299.421,11180,EWR,FLR,US,IT,3947,international
MKE-ATL,24618,6,1295.6842,11181,MKE,ATL,US,US,3948,domestic
BOI-CUN,24577,19,1293.5264,11184,BOI,CUN,US,MX,3949,international
AMD-IAH,24532,3,1291.1578,11189,AMD,IAH,IN,US,3950,international
BOM-PIT,24429,3,1285.7368,11195,BOM,PIT,IN,US,3951,international
LHR-JAX,24407,9,1284.579,11198,LHR,JAX,GB,US,3952,international
CLE-HNL,24371,11,1282.6842,11200,CLE,HNL,US,US,3953,domestic
DEL-CLE,24353,3,1281.7368,11201,DEL,CLE,IN,US,3954,international
LHR-SJU,24333,7,1280.6842,11202,LHR,SJU,GB,US,3955,international
MXP-SNA,24274,2,1277.579,11205,MXP,SNA,IT,US,3956,international
IAH-SCL,24271,3,1277.421,11206,IAH,SCL,US,CL,3957,international
GUA-MCO,24223,7,1274.8948,11208,GUA,MCO,GT,US,3958,international
HNL-DEN,24130,8,1270.0,11211,HNL,DEN,US,US,3959,domestic
DEL-BUF,24129,3,1269.9474,11212,DEL,BUF,IN,US,3960,international
DTW-BOM,24080,8,1267.3684,11214,DTW,BOM,US,IN,3961,international
CLT-DUB,23987,7,1262.4736,11217,CLT,DUB,US,IE,3962,international
BOM-CLE,23981,3,1262.1578,11218,BOM,CLE,IN,US,3963,international
CUN-TPA,23836,7,1254.5264,11226,CUN,TPA,MX,US,3964,international
DEN-LIH,23813,8,1253.3158,11228,DEN,LIH,US,US,3965,domestic
IAH-OGG,23758,13,1250.421,11231,IAH,OGG,US,US,3966,domestic
IAH-GUA,23755,6,1250.2632,11232,IAH,GUA,US,GT,3967,international
BOM-SLC,23726,3,1248.7368,11235,BOM,SLC,IN,US,3968,international
SAT-SAN,23713,10,1248.0526,11236,SAT,SAN,US,US,3969,domestic
DEL-CVG,23648,3,1244.6316,11240,DEL,CVG,IN,US,3970,international
STL-MBJ,23636,11,1244.0,11242,STL,MBJ,US,JM,3971,international
YEG-SFO,23482,5,1235.8948,11249,YEG,SFO,CA,US,3972,international
BER-MIA,23460,4,1234.7368,11251,BER,MIA,DE,US,3973,international
SAN-MCI,23391,9,1231.1052,11253,SAN,MCI,US,US,3974,domestic
BOS-PLS,23373,11,1230.1578,11255,BOS,PLS,US,TC,3975,international
YOW-EWR,23359,5,1229.421,11257,YOW,EWR,CA,US,3976,international
MBJ-ATL,23351,7,1229.0,11258,MBJ,ATL,JM,US,3977,international
LGA-EZE,23283,3,1225.421,11263,LGA,EZE,US,AR,3978,international
CVG-HNL,23209,13,1221.5264,11270,CVG,HNL,US,US,3979,domestic
IAD-ACC,23207,3,1221.421,11271,IAD,ACC,US,GH,3980,international
BNA-DTW,23160,8,1218.9474,11272,BNA,DTW,US,US,3981,domestic
GDL-SEA,23089,5,1215.2106,11277,GDL,SEA,MX,US,3982,international
SNA-TPA,23046,3,1212.9474,11279,SNA,TPA,US,US,3983,domestic
BWI-EWR,23045,1,1212.8948,11280,BWI,EWR,US,US,3984,domestic
HNL-MCO,22898,8,1205.1578,11286,HNL,MCO,US,US,3985,domestic
BLR-CVG,22894,3,1204.9474,11287,BLR,CVG,IN,US,3986,international
ORD-SOF,22833,9,1201.7368,11293,ORD,SOF,US,BG,3987,international
SDF-MIA,22830,7,1201.579,11294,SDF,MIA,US,US,3988,domestic
IAD-OSL,22744,4,1197.0526,11299,IAD,OSL,US,NO,3989,international
CLT-YYZ,22355,10,1176.579,11315,CLT,YYZ,US,CA,3990,international
JAX-LHR,22334,8,1175.4736,11317,JAX,LHR,US,GB,3991,international
CLT-ATH,22252,8,1171.1578,11320,CLT,ATH,US,GR,3992,international
CDG-PHL,22114,7,1163.8948,11327,CDG,PHL,FR,US,3993,international
MCI-TPA,21982,8,1156.9474,11331,MCI,TPA,US,US,3994,domestic
SJU-LAX,21896,6,1152.421,11336,SJU,LAX,US,US,3995,domestic
IAD-IND,21833,5,1149.1052,11339,IAD,IND,US,US,3996,domestic
IAH-IND,21760,7,1145.2632,11343,IAH,IND,US,US,3997,domestic
SJO-ORD,21740,6,1144.2106,11345,SJO,ORD,CR,US,3998,international
CGH-MCO,21518,1,1132.5264,11357,CGH,MCO,BR,US,3999,international
ATL-ACC,21512,10,1132.2106,11358,ATL,ACC,US,GH,4000,international
IAH-ICN,21433,5,1128.0526,11362,IAH,ICN,US,KR,4001,international
IAH-MTY,21382,7,1125.3684,11365,IAH,MTY,US,MX,4002,international
DEN-AMS,21196,9,1115.579,11369,DEN,AMS,US,NL,4003,international
MXP-LAS,21130,7,1112.1052,11371,MXP,LAS,IT,US,4004,international
PHL-CLE,21108,5,1110.9474,11375,PHL,CLE,US,US,4005,domestic
PDX-PSP,20886,8,1099.2632,11390,PDX,PSP,US,US,4006,domestic
ORD-SAV,20782,6,1093.7894,11397,ORD,SAV,US,US,4007,domestic
PHL-IND,20669,8,1087.8422,11401,PHL,IND,US,US,4008,domestic
CGK-LGA,20636,2,1086.1052,11404,CGK,LGA,ID,US,4009,international
BCN-DFW,20631,7,1085.8422,11406,BCN,DFW,ES,US,4010,international
ORD-BUD,20607,7,1084.579,11407,ORD,BUD,US,HU,4011,international
EWR-GSO,20464,4,1077.0526,11415,EWR,GSO,US,US,4012,domestic
SAT-LHR,20403,9,1073.8422,11418,SAT,LHR,US,GB,4013,international
DSM-CUN,20403,9,1073.8422,11418,DSM,CUN,US,MX,4014,international
DFW-YVR,20308,4,1068.8422,11423,DFW,YVR,US,CA,4015,international
BUF-ATL,20295,7,1068.1578,11424,BUF,ATL,US,US,4016,domestic
FCO-PHX,20292,7,1068.0,11425,FCO,PHX,IT,US,4017,international
ARN-IAD,20163,4,1061.2106,11433,ARN,IAD,SE,US,4018,international
MSP-FCO,20153,8,1060.6842,11435,MSP,FCO,US,IT,4019,international
SEA-MAD,20153,8,1060.6842,11435,SEA,MAD,US,ES,4020,international
LAX-RSW,20038,6,1054.6316,11442,LAX,RSW,US,US,4021,domestic
BLR-PHX,19941,2,1049.5264,11446,BLR,PHX,IN,US,4022,international
SNA-MCI,19907,2,1047.7368,11452,SNA,MCI,US,US,4023,domestic
MIA-BKK,19899,3,1047.3158,11453,MIA,BKK,US,TH,4024,international
BOD-EWR,19855,4,1045.0,11457,BOD,EWR,FR,US,4025,international
JFK-ANU,19670,5,1035.2632,11465,JFK,ANU,US,AG,4026,international
BLR-PIT,19634,3,1033.3684,11467,BLR,PIT,IN,US,4027,international
LGA-OGG,19616,4,1032.421,11468,LGA,OGG,US,US,4028,domestic
CLT-SJD,19498,8,1026.2106,11473,CLT,SJD,US,MX,4029,international
VCE-SFO,19397,7,1020.8947,11480,VCE,SFO,IT,US,4030,international
CCU-SEA,19360,2,1018.9474,11481,CCU,SEA,IN,US,4031,international
LAX-AMD,19349,3,1018.3684,11482,LAX,AMD,US,IN,4032,international
BCN-SNA,19270,3,1014.2105,11485,BCN,SNA,ES,US,4033,international
BOS-FLR,19206,7,1010.8421,11486,BOS,FLR,US,IT,4034,international
BOG-BOS,19181,5,1009.5263,11488,BOG,BOS,CO,US,4035,international
DEL-TPA,19175,3,1009.2105,11489,DEL,TPA,IN,US,4036,international
CMH-SNA,19110,3,1005.7895,11491,CMH,SNA,US,US,4037,domestic
ORD-VCE,19094,6,1004.9474,11494,ORD,VCE,US,IT,4038,international
DEN-BOG,19093,5,1004.8947,11495,DEN,BOG,US,CO,4039,international
MKE-JFK,19089,3,1004.6842,11496,MKE,JFK,US,US,4040,domestic
MIA-SAL,19081,3,1004.2632,11497,MIA,SAL,US,SV,4041,international
ORD-PTY,18955,9,997.6316,11507,ORD,PTY,US,PA,4042,international
AUS-DEL,18928,5,996.2105,11510,AUS,DEL,US,IN,4043,international
ATL-AMD,18902,2,994.8421,11511,ATL,AMD,US,IN,4044,international
MUC-LAS,18856,7,992.4211,11516,MUC,LAS,DE,US,4045,international
ATL-YVR,18829,2,991.0,11518,ATL,YVR,US,CA,4046,international
AMD-CLT,18820,2,990.5263,11519,AMD,CLT,IN,US,4047,international
PHL-PDX,18631,7,980.5789,11527,PHL,PDX,US,US,4048,domestic
BIO-LGA,18626,5,980.3158,11528,BIO,LGA,ES,US,4049,international
AMD-DFW,18562,2,976.9474,11534,AMD,DFW,IN,US,4050,international
BOM-RDU,18543,2,975.9474,11535,BOM,RDU,IN,US,4051,international
MAN-DFW,18538,5,975.6842,11536,MAN,DFW,GB,US,4052,international
MIA-ARN,18519,4,974.6842,11538,MIA,ARN,US,SE,4053,international
JFK-CNF,18331,5,964.7895,11547,JFK,CNF,US,BR,4054,international
BOS-SMF,18246,6,960.3158,11551,BOS,SMF,US,US,4055,domestic
YTZ-ORD,18229,1,959.4211,11552,YTZ,ORD,CA,US,4056,international
ATH-DFW,18178,6,956.7368,11557,ATH,DFW,GR,US,4057,international
BOM-BWI,18073,1,951.2105,11564,BOM,BWI,IN,US,4058,international
PDX-GEG,18046,7,949.7895,11567,PDX,GEG,US,US,4059,domestic
IAD-SDQ,17877,6,940.8947,11580,IAD,SDQ,US,DO,4060,international
LHR-RIC,17865,10,940.2632,11581,LHR,RIC,GB,US,4061,international
DFW-GDL,17852,3,939.5789,11582,DFW,GDL,US,MX,4062,international
AMD-BOS,17811,2,937.4211,11589,AMD,BOS,IN,US,4063,international
DEL-AUS,17784,2,936.0,11590,DEL,AUS,IN,US,4064,international
ORD-PLS,17739,9,933.6316,11595,ORD,PLS,US,TC,4065,international
BLR-RDU,17714,2,932.3158,11597,BLR,RDU,IN,US,4066,international
PIT-RSW,17712,7,932.2105,11598,PIT,RSW,US,US,4067,domestic
SFO-EUG,17709,4,932.0526,11599,SFO,EUG,US,US,4068,domestic
MIA-CVG,17689,3,931.0,11601,MIA,CVG,US,US,4069,domestic
PHX-HYD,17589,5,925.7368,11605,PHX,HYD,US,IN,4070,international
HYD-PHL,17539,2,923.1053,11610,HYD,PHL,IN,US,4071,international
COK-ORD,17490,2,920.5263,11612,COK,ORD,IN,US,4072,international
TPA-CVG,17434,5,917.5789,11615,TPA,CVG,US,US,4073,domestic
CDG-SEA,17408,4,916.2105,11618,CDG,SEA,FR,US,4074,international
CLT-IAD,17318,2,911.4737,11628,CLT,IAD,US,US,4075,domestic
RIC-ATL,17296,6,910.3158,11629,RIC,ATL,US,US,4076,domestic
SEA-HOU,17278,2,909.3684,11632,SEA,HOU,US,US,4077,domestic
ATL-HND,17145,4,902.3684,11640,ATL,HND,US,JP,4078,international
BOM-TPA,17101,2,900.0526,11641,BOM,TPA,IN,US,4079,international
CLE-AUS,17099,8,899.9474,11642,CLE,AUS,US,US,4080,domestic
SAN-MNL,17084,3,899.1579,11644,SAN,MNL,US,PH,4081,international
HEL-LAX,17001,5,894.7895,11647,HEL,LAX,FI,US,4082,international
GDL-JFK,16988,3,894.1053,11648,GDL,JFK,MX,US,4083,international
COK-SFO,16952,2,892.2105,11649,COK,SFO,IN,US,4084,international
SAN-BCN,16927,7,890.8947,11650,SAN,BCN,US,ES,4085,international
CLE-CLT,16921,6,890.5789,11651,CLE,CLT,US,US,4086,domestic
DEN-KOA,16877,6,888.2632,11654,DEN,KOA,US,US,4087,domestic
LHR-SAT,16828,8,885.6842,11660,LHR,SAT,GB,US,4088,international
BOM-AUS,16755,2,881.8421,11666,BOM,AUS,IN,US,4089,international
JFK-DME,16685,1,878.1579,11669,JFK,DME,US,RU,4090,international
BLR-MIA,16670,2,877.3684,11671,BLR,MIA,IN,US,4091,international
TPA-YYZ,16590,5,873.1579,11676,TPA,YYZ,US,CA,4092,international
ORD-OMA,16579,3,872.5789,11678,ORD,OMA,US,US,4093,domestic
HYD-DEN,16551,2,871.1053,11682,HYD,DEN,IN,US,4094,international
BDL-DEN,16513,5,869.1053,11686,BDL,DEN,US,US,4095,domestic
DTW-IST,16407,4,863.5263,11694,DTW,IST,US,TR,4096,international
PIT-CLT,16380,6,862.1053,11695,PIT,CLT,US,US,4097,domestic
MEX-PHX,16313,4,858.5789,11699,MEX,PHX,MX,US,4098,international
BOM-MSP,16247,2,855.1053,11707,BOM,MSP,IN,US,4099,international
JFK-ZAG,16227,4,854.0526,11708,JFK,ZAG,US,HR,4100,international
BUD-MIA,16145,4,849.7368,11716,BUD,MIA,HU,US,4101,international
ORD-LIR,16145,6,849.7368,11716,ORD,LIR,US,CR,4102,international
SNA-BOI,16131,3,849.0,11718,SNA,BOI,US,US,4103,domestic
GEG-SFO,16108,3,847.7895,11720,GEG,SFO,US,US,4104,domestic
DEL-PHL,16032,2,843.7895,11723,DEL,PHL,IN,US,4105,international
MIA-NAP,15947,4,839.3158,11725,MIA,NAP,US,IT,4106,international
PAE-CUN,15944,3,839.1579,11726,PAE,CUN,US,MX,4107,international
DEL-HPN,15943,7,839.1053,11727,DEL,HPN,IN,US,4108,international
DEL-CLT,15853,2,834.3684,11731,DEL,CLT,IN,US,4109,international
PHL-CMH,15687,5,825.6316,11744,PHL,CMH,US,US,4110,domestic
BUF-LAX,15618,3,822.0,11750,BUF,LAX,US,US,4111,domestic
SAN-PVR,15605,6,821.3158,11751,SAN,PVR,US,MX,4112,international
EWR-SDF,15579,4,819.9474,11754,EWR,SDF,US,US,4113,domestic
BUF-TPA,15523,5,817.0,11755,BUF,TPA,US,US,4114,domestic
SAN-CLT,15438,5,812.5263,11759,SAN,CLT,US,US,4115,domestic
PHL-PIT,15432,5,812.2105,11760,PHL,PIT,US,US,4116,domestic
ORF-CUN,15307,8,805.6316,11769,ORF,CUN,US,MX,4117,international
BOS-MKE,15259,5,803.1053,11771,BOS,MKE,US,US,4118,domestic
SAT-PHX,15253,7,802.7895,11772,SAT,PHX,US,US,4119,domestic
DXB-SFO,15211,2,800.5789,11775,DXB,SFO,AE,US,4120,international
BNA-MSY,15195,6,799.7368,11776,BNA,MSY,US,US,4121,domestic
ORF-IAH,15182,7,799.0526,11779,ORF,IAH,US,US,4122,domestic
GRR-CUN,15155,6,797.6316,11781,GRR,CUN,US,MX,4123,international
DFW-IST,15149,3,797.3158,11782,DFW,IST,US,TR,4124,international
FLL-SJC,15135,1,796.5789,11784,FLL,SJC,US,US,4125,domestic
BOS-PVR,15102,7,794.8421,11785,BOS,PVR,US,MX,4126,international
BOM-CMH,15069,2,793.1053,11787,BOM,CMH,IN,US,4127,international
DFW-ORF,15063,6,792.7895,11788,DFW,ORF,US,US,4128,domestic
AUS-BOM,15042,4,791.6842,11789,AUS,BOM,US,IN,4129,international
CTG-JFK,15040,2,791.5789,11790,CTG,JFK,CO,US,4130,international
EDI-MIA,14957,3,787.2105,11793,EDI,MIA,GB,US,4131,international
EWR-EYW,14913,3,784.8947,11795,EWR,EYW,US,US,4132,domestic
FOR-MIA,14873,4,782.7895,11798,FOR,MIA,BR,US,4133,international
TPE-ORD,14866,1,782.4211,11799,TPE,ORD,TW,US,4134,international
SEA-PIT,14854,3,781.7895,11800,SEA,PIT,US,US,4135,domestic
PRG-BOS,14655,10,771.3158,11811,PRG,BOS,CZ,US,4136,international
ORD-ORF,14560,5,766.3158,11821,ORD,ORF,US,US,4137,domestic
DCA-MEM,14528,5,764.6316,11823,DCA,MEM,US,US,4138,domestic
ORD-BZE,14488,11,762.5263,11827,ORD,BZE,US,BZ,4139,international
IND-IAD,14365,3,756.0526,11831,IND,IAD,US,US,4140,domestic
YVR-MCO,14360,4,755.7895,11832,YVR,MCO,CA,US,4141,international
LGA-PVR,14219,2,748.3684,11839,LGA,PVR,US,MX,4142,international
PHX-PBI,14144,2,744.4211,11844,PHX,PBI,US,US,4143,domestic
YEG-LAX,14054,4,739.6842,11848,YEG,LAX,CA,US,4144,international
SAW-SEA,14049,1,739.4211,11850,SAW,SEA,TR,US,4145,international
ATL-JAX,13993,4,736.4737,11856,ATL,JAX,US,US,4146,domestic
SFO-DPS,13922,2,732.7368,11858,SFO,DPS,US,ID,4147,international
SMF-MIA,13916,3,732.4211,11860,SMF,MIA,US,US,4148,domestic
RDU-PIT,13891,7,731.1053,11861,RDU,PIT,US,US,4149,domestic
CLT-FRA,13860,5,729.4737,11863,CLT,FRA,US,DE,4150,international
SAN-STL,13851,5,729.0,11865,SAN,STL,US,US,4151,domestic
BOS-WAW,13827,5,727.7368,11866,BOS,WAW,US,PL,4152,international
BOS-MAN,13740,3,723.1579,11870,BOS,MAN,US,GB,4153,international
BOS-ARN,13737,3,723.0,11871,BOS,ARN,US,SE,4154,international
DFW-OMA,13728,5,722.5263,11872,DFW,OMA,US,US,4155,domestic
DFW-MXP,13706,4,721.3684,11873,DFW,MXP,US,IT,4156,international
CLT-SLC,13656,4,718.7368,11877,CLT,SLC,US,US,4157,domestic
SAN-RDU,13653,5,718.5789,11878,SAN,RDU,US,US,4158,domestic
BOM-HPN,13543,7,712.7895,11883,BOM,HPN,IN,US,4159,international
MAD-CLT,13520,7,711.5789,11884,MAD,CLT,ES,US,4160,international
YYC-SEA,13485,2,709.7368,11887,YYC,SEA,CA,US,4161,international
FLL-BAQ,13426,1,706.6316,11892,FLL,BAQ,US,CO,4162,international
DEN-MAD,13337,5,701.9474,11896,DEN,MAD,US,ES,4163,international
BOM-DEN,13264,2,698.1053,11899,BOM,DEN,IN,US,4164,international
NTE-LGA,13253,4,697.5263,11900,NTE,LGA,FR,US,4165,international
BOS-NRT,13229,2,696.2632,11901,BOS,NRT,US,JP,4166,international
BOS-MYR,13190,5,694.2105,11903,BOS,MYR,US,US,4167,domestic
EWR-HEL,13127,2,690.8947,11906,EWR,HEL,US,FI,4168,international
MSY-PBI,13082,1,688.5263,11909,MSY,PBI,US,US,4169,domestic
ORD-COK,12987,2,683.5263,11911,ORD,COK,US,IN,4170,international
CTA-EWR,12885,3,678.1579,11916,CTA,EWR,IT,US,4171,international
MSY-AUS,12867,3,677.2105,11918,MSY,AUS,US,US,4172,domestic
MUC-ORD,12772,4,672.2105,11921,MUC,ORD,DE,US,4173,international
IAD-SMF,12739,3,670.4737,11924,IAD,SMF,US,US,4174,domestic
GYE-MCO,12734,4,670.2105,11925,GYE,MCO,EC,US,4175,international
DSM-LAS,12712,5,669.0526,11926,DSM,LAS,US,US,4176,domestic
ABQ-LGA,12580,3,662.1053,11929,ABQ,LGA,US,US,4177,domestic
BCN-PHL,12490,6,657.3684,11935,BCN,PHL,ES,US,4178,international
PHL-HYD,12279,4,646.2632,11947,PHL,HYD,US,IN,4179,international
BOS-CNF,12153,4,639.6316,11954,BOS,CNF,US,BR,4180,international
AMD-SFO,12039,1,633.6316,11960,AMD,SFO,IN,US,4181,international
CMH-IAD,12021,2,632.6842,11961,CMH,IAD,US,US,4182,domestic
RIC-BOS,12020,4,632.6316,11962,RIC,BOS,US,US,4183,domestic
EWR-VCP,11963,1,629.6316,11965,EWR,VCP,US,BR,4184,international
YVR-DFW,11943,2,628.5789,11967,YVR,DFW,CA,US,4185,international
EWR-PSP,11843,4,623.3158,11975,EWR,PSP,US,US,4186,domestic
LAS-ABQ,11842,2,623.2632,11976,LAS,ABQ,US,US,4187,domestic
AUH-JFK,11811,2,621.6316,11978,AUH,JFK,AE,US,4188,international
BLR-SEA,11795,2,620.7895,11980,BLR,SEA,IN,US,4189,international
MSP-DTW,11766,4,619.2632,11982,MSP,DTW,US,US,4190,domestic
DFW-LIM,11756,3,618.7368,11984,DFW,LIM,US,PE,4191,international
JFK-ANC,11613,3,611.2105,11995,JFK,ANC,US,US,4192,domestic
MCI-PDX,11596,4,610.3158,11996,MCI,PDX,US,US,4193,domestic
GVA-LAX,11540,3,607.3684,11997,GVA,LAX,CH,US,4194,international
SAL-IAD,11507,2,605.6316,11999,SAL,IAD,SV,US,4195,international
AMS-DCA,11463,1,603.3158,12000,AMS,DCA,NL,US,4196,international
ABQ-PHX,11456,2,602.9474,12002,ABQ,PHX,US,US,4197,domestic
PBI-SFO,11438,1,602.0,12004,PBI,SFO,US,US,4198,domestic
DFW-OAK,11400,1,600.0,12007,DFW,OAK,US,US,4199,domestic
ORD-OKC,11379,3,598.8947,12008,ORD,OKC,US,US,4200,domestic
PHX-DUB,11346,5,597.1579,12010,PHX,DUB,US,IE,4201,international
AUS-OGG,11340,5,596.8421,12011,AUS,OGG,US,US,4202,domestic
LAX-IKA,11329,4,596.2632,12013,LAX,IKA,US,IR,4203,international
EWR-SNN,11302,2,594.8421,12015,EWR,SNN,US,IE,4204,international
MCO-BOM,11271,4,593.2105,12019,MCO,BOM,US,IN,4205,international
